Gene,log2FC_metabR_v_metabS,t,p,FDR
Zm00001d021395,0.2784825376585407,1.0708756710873966,0.28884575580501815,0.6174398811650408
Zm00001d012660,0.1389921104722065,1.0741575213486778,0.28891392772709296,0.6174455922174509
Zm00001d028623,-0.2804543849032104,-1.0754034876792542,0.28892483441341504,0.6174455922174509
Zm00001d006097,-0.28924778075437985,-1.0709194944883489,0.2889438866309645,0.6174455922174509
Zm00001d044662,0.3358609077469463,1.0705552809714127,0.2889624841383415,0.6174455922174509
Zm00001d006676,0.3855072763230407,1.0726163740505064,0.28903312573040213,0.6175184605155244
Zm00001d037695,-0.25991179828760114,-1.0705110819938475,0.2890536213071652,0.6175184605155244
Zm00001d037240,-0.3166155953218972,-1.0706294453108045,0.2890951041860816,0.617546156263728
Zm00001d033107,-0.21710190807888063,-1.073575734735064,0.2891584526644155,0.6175733546579616
Zm00001d048418,-0.516258069510362,-1.070183808405217,0.2891648768300117,0.6175733546579616
Zm00001d051056,-0.4361239013703173,-1.0698047579329844,0.2894443168903733,0.6180672759206587
Zm00001d038149,0.32114424910064443,1.069640452304634,0.28945323012429114,0.6180672759206587
Zm00001d044124,-0.3796956055463778,-1.0693000500280634,0.2895517145099314,0.61821660678348
Zm00001d020343,0.38242376114033405,1.0701082541339082,0.289733884185646,0.6185445655285398
Zm00001d052391,0.564679600054669,1.0684252565279042,0.28991820470446716,0.6188223067418965
Zm00001d044806,-0.22969346007775737,-1.0721192803216355,0.2899211370599677,0.6188223067418965
Zm00001d002996,0.21395224224382814,1.0688331605483432,0.2899775308671971,0.618871800478508
Zm00001d035593,-0.34313279252231643,-1.0685503333558333,0.2900014851507999,0.618871800478508
Zm00001d012647,-0.2689638613965455,-1.0720609587853078,0.2901381770399338,0.6190345354635995
Zm00001d033396,-0.2075605922238058,-1.0689311753674042,0.2901507014171078,0.6190345354635995
Zm00001d053200,0.16903431967409732,1.068065864120632,0.2901635048931161,0.6190345354635995
Zm00001d052738,-0.2505752796328422,-1.0675962097099736,0.29028476964701005,0.6192322334682648
Zm00001d038012,-0.2740623507896114,-1.071427014597497,0.2903253004657549,0.6192576887594027
Zm00001d045517,-0.3364346937719249,-1.0673140643700216,0.290468289156811,0.619501657973169
Zm00001d024764,0.2925715514812248,1.067106826220706,0.29072566822080703,0.6198068274333347
Zm00001d052993,-0.26145656326076283,-1.0667611465005669,0.2907390555392522,0.6198068274333347
Zm00001d015434,-0.19605582826545165,-1.0666218632825322,0.29076119754677443,0.6198068274333347
Zm00001d006941,0.18206886288806468,1.0665322200221254,0.29077667578768646,0.6198068274333347
Zm00001d011430,0.31204325493532603,1.0666290451939362,0.2907794411360021,0.6198068274333347
Zm00001d012407,0.46818900319009993,1.0665166663244032,0.2907831144312943,0.6198068274333347
Zm00001d003222,-0.12444336504907838,-1.0665448932745007,0.2908744813042632,0.6199405529687515
Zm00001d039560,-0.2926766942723029,-1.0674027321662911,0.2909212043130267,0.6199791121143864
Zm00001d026495,-0.3404338963253104,-1.0699382246284699,0.290973617403229,0.6200297885504351
Zm00001d037693,-0.2132202113413575,-1.0659959016979954,0.2910087320843441,0.6200435978111175
Zm00001d007715,0.2861554334188514,1.0659081902281113,0.29110091278034245,0.6201789812421817
Zm00001d033385,0.17999499124928148,1.0655120485795004,0.2912226431751668,0.620330092281906
Zm00001d010744,-0.2464164249258376,-1.0670957501766964,0.29122913633221836,0.620330092281906
Zm00001d021142,-0.21612485840475681,-1.0693318270536958,0.2912661083169344,0.6203478223167992
Zm00001d008153,-0.35476665527711937,-1.0656602825227137,0.29138709781821365,0.6205083210986884
Zm00001d053586,0.16955715359332219,1.0654221741083356,0.2914090762148197,0.6205083210986884
Zm00001d043094,0.2517046264680767,1.0675686941962386,0.2914274326024596,0.6205083210986884
Zm00001d006629,-0.16427290622030388,-1.0648427948711239,0.29151904619523517,0.6206250464013056
Zm00001d006456,-0.22846536794369787,-1.0652673289181056,0.2915395756901302,0.6206250464013056
Zm00001d016810,-0.21188342887150569,-1.0645913222055075,0.291758367395935,0.6209254969511271
Zm00001d029059,0.28629129687653254,1.0643459327584446,0.2917920633872839,0.6209254969511271
Zm00001d036108,-0.23733559674367477,-1.0704797847462477,0.2917983051447495,0.6209254969511271
Zm00001d013622,-0.39770973370323337,-1.0650458742816804,0.29182168634366973,0.6209254969511271
Zm00001d029649,-0.22785193747015242,-1.0673824736981123,0.2918305621831858,0.6209254969511271
Zm00001d031489,-0.21709117134459976,-1.0698219231106791,0.2918758945263555,0.6209254969511271
Zm00001d041127,-0.3032955649338369,-1.064534274728347,0.29188143684610335,0.6209254969511271
Zm00001d003615,-0.13493851189184625,-1.06472820421853,0.29192765508312446,0.6209550050285461
Zm00001d005759,-0.16460573219651853,-1.0647538728184842,0.29195616057765617,0.6209550050285461
Zm00001d003220,-0.29444754441842846,-1.0641989720078129,0.2919874241401965,0.6209550050285461
Zm00001d047707,-0.3905414537588001,-1.0641061021969744,0.2920100127554117,0.6209550050285461
Zm00001d039963,-0.33639620930675074,-1.0636876135882134,0.2920819798253993,0.6210397224996459
Zm00001d034250,0.2843005024694958,1.0635376967973946,0.2921072122314073,0.6210397224996459
Zm00001d037674,0.33638811525179846,1.0633208532261194,0.29220197406205795,0.6211802028607699
Zm00001d052890,-0.33828946675400884,-1.0635084038060822,0.2922483570043229,0.6212043282977145
ENSRNA049463774,-0.1689570124188864,-1.0636498978893232,0.2922799187885178,0.6212043282977145
Zm00001d028601,0.20438501463539183,1.0639540942741654,0.29235639621315745,0.6212043282977145
Zm00001d033965,0.33163353454973743,1.0631444453872858,0.2923767153371645,0.6212043282977145
Zm00001d026025,-0.29632600806737663,-1.0638078666990443,0.29238626179238697,0.6212043282977145
Zm00001d034790,-0.2092521163078933,-1.063180892441874,0.29239286191800234,0.6212043282977145
Zm00001d017100,-0.2417125279202823,-1.0661964635342818,0.29241413680329753,0.6212043282977145
Zm00001d005532,-0.27512677524098295,-1.0633555333653026,0.2924554546195328,0.6212311569875774
Zm00001d029018,0.20837587697537208,1.066327313230097,0.2925778056130732,0.6214300934522303
Zm00001d025962,0.1483437211240463,1.0669340934573264,0.2926220683450706,0.6214417760520352
Zm00001d017621,-0.23422699698038318,-1.0638229100228653,0.2926407033528495,0.6214417760520352
Zm00001d029375,-0.23764743266384514,-1.0631163787676217,0.2926864454892879,0.6214779653486018
Zm00001d005520,0.3094288879821603,1.0621738719008267,0.2927191414386834,0.621486448545274
Zm00001d003709,0.22334459308570787,1.0631025340397287,0.29275019636234334,0.6214914462774689
Zm00001d023811,-0.34357482063782996,-1.0620541551033498,0.29281780029679744,0.6215740268235321
Zm00001d024813,0.249780549734111,1.0620596571918572,0.2928598005293247,0.6216022466831991
Zm00001d053049,-0.28714750662917377,-1.0617188878765675,0.29297016430296063,0.6217010576042128
Zm00001d034350,-0.20751299669675616,-1.0637656867011287,0.29299090838793385,0.6217010576042128
Zm00001d043256,-0.125414579576223,-1.0624355532441656,0.29301240689916785,0.6217010576042128
Zm00001d027727,0.20935067409372665,1.0619060337224175,0.2930252406884274,0.6217010576042128
Zm00001d022429,-0.20760132083716432,-1.064589783948784,0.29304990740584647,0.6217010576042128
Zm00001d002690,0.30482211246448543,1.0680130360851368,0.2931636640822349,0.6218644031475878
Zm00001d011119,-0.1301520349442642,-1.0612481727852652,0.29321151709356713,0.6218644031475878
Zm00001d034191,-0.3578093185566029,-1.0610983697601943,0.2932299184120336,0.6218644031475878
Zm00001d032654,-0.34643412050304256,-1.063330633101236,0.2932606804450369,0.6218644031475878
Zm00001d033606,0.35614973192303,1.0610139567026524,0.29327049436331243,0.6218644031475878
Zm00001d001841,0.4924248240863518,1.0627738514262042,0.2933495630280302,0.6219711581130879
Zm00001d014530,-0.37940612594291423,-1.0608413407983441,0.29346925829781173,0.6221297252265224
Zm00001d033060,0.23166363273084656,1.0605424114721924,0.2934818113599763,0.6221297252265224
Zm00001d027878,-0.25580334139604544,-1.0601507489456576,0.2936272168003955,0.622377031381731
Zm00001d035773,-0.18196175986085183,-1.0606904642048909,0.29377072873838395,0.6226202760204528
Zm00001d011970,0.5139141263413864,1.0606936280630934,0.2938672956662546,0.6227639871165666
Zm00001d007277,0.3204587639305281,1.0592078920816284,0.29405293255812237,0.6230964088084531
Zm00001d031157,0.37826004593955487,1.0590396068534658,0.2941796472954907,0.6233039219703087
Zm00001d009749,-0.09912481008116991,-1.0585451711240499,0.29435188857711186,0.6236078461255044
Zm00001d015430,-0.2736770926127108,-1.0580626859204982,0.2945744594349614,0.6240183275880116
Zm00001d040667,-0.2270105853175055,-1.057925331006462,0.29463486396253674,0.6240602650073962
Zm00001d024088,0.24996545566902006,1.0580840376669602,0.29465189569759026,0.6240602650073962
Zm00001d016001,-0.1693033659912529,-1.0583895309751234,0.2947777098511952,0.6242396208555443
Zm00001d008497,0.28782095892297577,1.0601166543682572,0.29479423491589524,0.6242396208555443
Zm00001d034528,0.17243625822914233,1.0584780245061787,0.29489986099420534,0.6243876964849316
Zm00001d031778,-0.2697862419801531,-1.0588360248189856,0.2949778507287747,0.6243876964849316
Zm00001d023865,0.25529125952327414,1.0570836162279613,0.2950126994866709,0.6243876964849316
Zm00001d050610,-0.2210721458690159,-1.0610149522072252,0.29501315504964865,0.6243876964849316
Zm00001d014757,0.13980532699053067,1.0576546680217618,0.29502051301924215,0.6243876964849316
Zm00001d016322,0.18710767837521836,1.058650468929594,0.2950371714433278,0.6243876964849316
Zm00001d034615,-0.3885064785597008,-1.0571011471469804,0.29512847560307515,0.6245198876877738
Zm00001d030841,-0.38707862752174593,-1.0567188228748932,0.29527215407841984,0.6246590378758012
Zm00001d035130,-0.22562213829241684,-1.0577200199835513,0.2952746204100955,0.6246590378758012
Zm00001d032101,0.27498786742588677,1.0564905381946683,0.29528077545472897,0.6246590378758012
Zm00001d013643,0.13105567819255298,1.0568007253919123,0.29531620752593535,0.6246602306227391
Zm00001d030837,0.3616103485935098,1.0596642555895182,0.2953390339482591,0.6246602306227391
Zm00001d046923,0.25500212127252253,1.0570788116625005,0.29541051850228034,0.6247504021533723
Zm00001d028094,-0.10745328476581761,-1.0581308006846775,0.2954899054748789,0.6248572669094754
Zm00001d025616,0.2711954643523926,1.0557758940864466,0.2956826260113835,0.6250163842781068
Zm00001d002514,0.2131299577564465,1.0565002443588236,0.29569264490180225,0.6250163842781068
Zm00001d047917,0.5287874567564863,1.0555289853357037,0.295716225223645,0.6250163842781068
Zm00001d000310,-0.1975355203563431,-1.0556822866046474,0.2957290777962972,0.6250163842781068
Zm00001d048696,0.25749236303198786,1.0561970368104752,0.29573611300684766,0.6250163842781068
Zm00001d036978,-0.2888310009043895,-1.0561352602334406,0.29573833348635276,0.6250163842781068
Zm00001d043126,0.26207632460103625,1.055840224469214,0.29583128632541444,0.625070897154879
Zm00001d028630,-0.2939023873341906,-1.055316880775496,0.2958968708639314,0.625070897154879
Zm00001d009122,-0.2591100161596218,-1.0578809890674254,0.29593596251668436,0.625070897154879
Zm00001d046246,-0.25482091114339267,-1.054920852486846,0.29599785728322986,0.625070897154879
Zm00001d028653,0.17017315512101738,1.0588378924830764,0.2960167738394022,0.625070897154879
Zm00001d044677,0.30245508740625193,1.0549333302586115,0.2960328487826295,0.625070897154879
Zm00001d018854,0.14982106637184184,1.0569572747016505,0.29609822060076746,0.625070897154879
Zm00001d026585,-0.21841511411285763,-1.0565387928975034,0.29610035720929123,0.625070897154879
Zm00001d005976,-0.2446806952898033,-1.0547003611806087,0.2961066976853876,0.625070897154879
Zm00001d032027,-0.3895093232453428,-1.0566146444956193,0.29611604688992577,0.625070897154879
Zm00001d003430,-0.2690703289832004,-1.0546747134454089,0.2961447960134704,0.625070897154879
Zm00001d030019,-0.28645834613783006,-1.0553917953264007,0.29615150327653705,0.625070897154879
Zm00001d001240,0.2586659371692759,1.0547044862029678,0.2961569531052399,0.625070897154879
Zm00001d033666,-0.2061636319173744,-1.0545480979285595,0.29616825550979303,0.625070897154879
Zm00001d051977,-0.17659839613062456,-1.0544611535987034,0.29621262262173476,0.6251036088345234
Zm00001d046643,0.20880812143868832,1.0546763197956255,0.2962674312928069,0.6251145605194973
Zm00001d019227,0.35598885264809277,1.0549342444229421,0.2962980784833155,0.6251145605194973
Zm00001d013738,0.42294663077096384,1.0542599281760927,0.2963078190029138,0.6251145605194973
Zm00001d017203,0.1900374084232883,1.0541704764829667,0.2963332854776318,0.6251145605194973
Zm00001d031923,0.23150987689174674,1.0556978902339877,0.2963766785965581,0.6251245425337301
Zm00001d000382,0.28904058284234435,1.054267470412662,0.2964561571865212,0.6251245425337301
Zm00001d009759,-0.320635093855254,-1.0539953465767318,0.29646795966574885,0.6251245425337301
Zm00001d026420,0.30827074515559183,1.0544358582265119,0.296518419615784,0.6251245425337301
Zm00001d002848,0.471151984401847,1.0541948486504866,0.29652779947076935,0.6251245425337301
Zm00001d032316,-0.25865778793118066,-1.0538563624511494,0.2965327364692202,0.6251245425337301
Zm00001d044628,0.16083970403895276,1.0537789895858976,0.29654009886886834,0.6251245425337301
Zm00001d016034,-0.30982184449803496,-1.0547142913601057,0.29661145578316017,0.6252043414117971
Zm00001d045082,-0.1896237913994232,-1.053769886733835,0.2966356979617994,0.6252043414117971
Zm00001d046667,0.3332897520123306,1.0533078090954935,0.2967240802017547,0.6252695410741032
Zm00001d007607,-0.27088515324583884,-1.054864044432898,0.29672438367403176,0.6252695410741032
Zm00001d029918,-0.26632751865796167,-1.0526540867747594,0.29702489565998436,0.6257895358940377
Zm00001d018318,-0.32489572792415444,-1.0527569701320483,0.29702894845843353,0.6257895358940377
Zm00001d005350,0.26017951323203903,1.0530339412880259,0.2970845704271022,0.6257940542284208
Zm00001d049079,-0.3068821087792819,-1.0550718936740036,0.29708889246643416,0.6257940542284208
Zm00001d021389,-0.17442373607488815,-1.0529290084396195,0.29713053515397353,0.6258208937091861
Zm00001d030126,0.07830370086483551,1.0518789724469764,0.29737709974230825,0.6262792956448107
Zm00001d044081,0.1495880101306774,1.0525893820972114,0.29741855002231743,0.6263056775438356
Zm00001d049499,-0.22532229995012898,-1.0542989147231558,0.2975117981686834,0.6264094668470815
Zm00001d050297,0.16127115009323334,1.0525011420746762,0.2975256934756735,0.6264094668470815
Zm00001d036135,-0.2801198742091837,-1.053237172925405,0.29757409241239724,0.6264504566496256
Zm00001d038244,0.314824152334906,1.0530498452704224,0.2976423409670987,0.626533221668276
Zm00001d040836,-0.13443080526026627,-1.0551377415648904,0.2976713142615498,0.6265333047258553
Zm00001d039856,-0.11297089917570524,-1.051153053826182,0.29770450394626996,0.6265422614882428
Zm00001d044021,0.2941717570125959,1.051114760125515,0.29776085229639615,0.626599950984078
Zm00001d049680,-0.12389181928698978,-1.0509356468785869,0.29781885907191724,0.6266611188750651
Zm00001d029083,-0.3176713484157637,-1.0510660307295905,0.2978733021521938,0.6266708528961736
Zm00001d045589,0.203233893377187,1.051689436096984,0.297881365514931,0.6266708528961736
Zm00001d034524,-0.2643323848327155,-1.0512618820842143,0.29793328403983876,0.6267156734321525
Zm00001d013410,-0.17671921510853528,-1.050878849649515,0.297960555000647,0.6267156734321525
Zm00001d053968,0.17592287455023659,1.0510219779118604,0.2981389752044569,0.6270300475016812
Zm00001d011602,0.37026034889513104,1.0508637244117822,0.2982113247338838,0.6271183060488283
Zm00001d013079,-0.25673429033200224,-1.0519340282377905,0.2982388619049984,0.6271183060488283
Zm00001d034218,-0.22227355428866702,-1.05038565995601,0.2983630856297889,0.6273002936977973
Zm00001d001820,0.3460256076100994,1.0499078055295212,0.29838334834613983,0.6273002936977973
Zm00001d014080,-0.28315938491008397,-1.0496355220829003,0.29848756738631327,0.6274584782237868
Zm00001d043829,-0.356431074991884,-1.0507243662861516,0.29859147201737174,0.627529477344855
Zm00001d016397,0.35119864691675184,1.0499431544755355,0.29860029560742757,0.627529477344855
Zm00001d045432,-0.35688169536587,-1.0495944996377222,0.2986082818214365,0.627529477344855
Zm00001d024222,0.1804179535455246,1.0491273920229958,0.2986881506273269,0.6275314403725656
Zm00001d045742,-0.12743616059690743,-1.0490340632985593,0.2986881722023517,0.6275314403725656
Zm00001d017070,0.21901052849970437,1.0489912899534315,0.29869615571811364,0.6275314403725656
Zm00001d038173,0.22177735889800676,1.0495132365865316,0.2988169104858924,0.6275990645689946
Zm00001d010269,0.23066254860147173,1.0487531095881975,0.2988197313793648,0.6275990645689946
Zm00001d027349,0.2820796565253769,1.0506894180059907,0.29884041840598174,0.6275990645689946
Zm00001d045334,-0.15821200565316518,-1.0489511449383837,0.2988442761046875,0.6275990645689946
Zm00001d033596,-0.15625887988801956,-1.0482150462649715,0.2990616541871864,0.6278001747365765
Zm00001d035543,-0.12852767346395133,-1.0484002566625414,0.29910777188547294,0.6278001747365765
Zm00001d039657,0.2627561372981372,1.0481802762064047,0.29913084928272055,0.6278001747365765
Zm00001d026592,-0.09197195503289607,-1.049030574283563,0.29913916502225385,0.6278001747365765
Zm00001d017210,-0.35415912382662773,-1.0484736589190435,0.29914914150941546,0.6278001747365765
Zm00001d043410,-0.32397386111232285,-1.0494123871455616,0.2991554122313848,0.6278001747365765
ENSRNA049454571,-0.2653876513021336,-1.0480689470876277,0.29917112022962006,0.6278001747365765
Zm00001d013597,0.31535452878337367,1.0484931611260042,0.2991719776072196,0.6278001747365765
Zm00001d034839,-0.465739698122944,-1.04775548521977,0.29929244990039133,0.6279543704085101
Zm00001d034013,-0.24194056372602424,-1.0482767098172958,0.29930345695881744,0.6279543704085101
Zm00001d053236,-0.24735762596079036,-1.0476460284938087,0.29938998764845404,0.6280386935897996
Zm00001d034526,-0.1430842108921505,-1.0476917606335712,0.29940744480824383,0.6280386935897996
Zm00001d010614,0.32835609020471956,1.047361928969797,0.2994831205120848,0.6280386935897996
Zm00001d022343,0.3168186362686709,1.0473800723394444,0.299483460130453,0.6280386935897996
Zm00001d018912,-0.27820321786539504,-1.0472418567517052,0.2994886649121765,0.6280386935897996
Zm00001d021906,-0.39481585842120004,-1.0470840681368352,0.29957892955137766,0.628167148301107
Zm00001d043815,-0.1695786059159643,-1.047053669958739,0.29964755473810184,0.6282502082008963
Zm00001d013827,-0.2887353978018914,-1.050083289793034,0.2997493490887161,0.6282995283567054
Zm00001d019552,-0.502778121793698,-1.0494394656545019,0.2997519973888934,0.6282995283567054
Zm00001d052921,-0.21551299050913197,-1.0483183847298785,0.2997763593207355,0.6282995283567054
Zm00001d010679,-0.29327285535236824,-1.0482685726284862,0.2998006732682387,0.6282995283567054
Zm00001d021467,-0.1256892588955365,-1.0465512044973655,0.2998390323333529,0.6282995283567054
Zm00001d047618,-0.2633773129983703,-1.0464884336623486,0.2998598374267434,0.6282995283567054
Zm00001d049666,-0.31779516323013457,-1.0473846404506244,0.29988579672520593,0.6282995283567054
Zm00001d022211,0.41947165933245856,1.0466425239093406,0.2999032014914061,0.6282995283567054
Zm00001d005097,-0.17544811504172797,-1.0487712614852158,0.2999489971695413,0.6283008022847871
Zm00001d016170,-0.20912484654615193,-1.0466708026042597,0.29996184049229374,0.6283008022847871
Zm00001d016408,0.39788572918456855,1.0464469780044248,0.29999801946008525,0.6283158055313557
Zm00001d022490,0.15549769248428014,1.0463755392709315,0.30010673031006413,0.6284827019472078
Zm00001d027541,-0.39408714158558134,-1.0458876525300014,0.30026495657158636,0.628657868432164
Zm00001d016528,-0.16718789090304753,-1.0464957176216154,0.3003083583531049,0.628657868432164
Zm00001d042642,-0.33057572250676825,-1.0454193916467602,0.30032191561071775,0.628657868432164
Zm00001d009878,-0.11893254175304069,-1.045570982333333,0.30033195975092875,0.628657868432164
Zm00001d048494,0.3211002258782978,1.0466096389318473,0.3003355338011793,0.628657868432164
Zm00001d027846,0.1742652012312904,1.0453177955181256,0.3004060914649816,0.6287360316795032
Zm00001d012738,-0.20062375523202092,-1.0453754748487727,0.30043094669750714,0.6287360316795032
Zm00001d048205,0.18422399681813345,1.0452097968771865,0.3005225958933657,0.6288455133668157
Zm00001d006250,-0.314992390933003,-1.044972762670769,0.30054134191526627,0.6288455133668157
Zm00001d027675,-0.23874848281608863,-1.04750241786159,0.3005932779978428,0.6288564765326403
Zm00001d029841,-0.5100308958076383,-1.0449389502507904,0.3006046637383098,0.6288564765326403
Zm00001d040883,-0.19386943680461144,-1.044656491206456,0.30067594342507964,0.6289448298808611
Zm00001d050815,-0.1553812607741589,-1.0465206107012437,0.30073723985866285,0.6290122855113963
Zm00001d047399,-0.16757591364612434,-1.0445385541989753,0.30080449448345054,0.6290327051605524
Zm00001d043390,0.25842794677082104,1.0446105256485378,0.30081886655218865,0.6290327051605524
Zm00001d026425,-0.2651268514890419,-1.0446144294391129,0.3008341504868699,0.6290327051605524
Zm00001d028422,0.14939954366208447,1.0454885931915643,0.30086979296158695,0.6290464899865023
Zm00001d038977,0.2652455507533913,1.0441316464472825,0.30092511249574216,0.6291014081852482
Zm00001d039016,0.18951687574490172,1.0440296897884298,0.3009735487159854,0.6291419272030069
Zm00001d008455,-0.29482987293146046,-1.0450792828422781,0.30106499107636087,0.629225791889753
Zm00001d002384,0.3154428246241452,1.0438479431924224,0.3010717848789938,0.629225791889753
Zm00001d027517,0.2901047291147618,1.0440207643481223,0.30122445545058185,0.6294841110139838
Zm00001d036680,0.12483918822335013,1.0434731436862668,0.3013046124030128,0.6295897882591701
Zm00001d013836,-0.28988222277094433,-1.045772188580782,0.30135936734121094,0.6295897882591701
Zm00001d049785,-0.258517775865575,-1.0433536604228018,0.30140612148507845,0.6295897882591701
Zm00001d051268,-0.24412919897316865,-1.0455506086471735,0.3014141117514366,0.6295897882591701
Zm00001d030849,-0.21886882238324956,-1.0445276529452825,0.30142039968979484,0.6295897882591701
Zm00001d049348,-0.15571055282682877,-1.0429580725115042,0.3014766827326911,0.6296466134156726
Zm00001d016180,-0.3897450084386449,-1.0424323875613193,0.3016910209971608,0.6298210901120939
Zm00001d042063,0.30445237189905017,1.042301918092777,0.301752192534211,0.6298210901120939
Zm00001d013251,-0.13269875804434972,-1.0423338735689969,0.30177119605230307,0.6298210901120939
Zm00001d026193,0.24837261773231845,1.0423194036248162,0.30177472968314034,0.6298210901120939
Zm00001d010026,-0.22988741750331432,-1.047891961050011,0.3018367480989928,0.6298210901120939
Zm00001d047749,0.3154355084384699,1.0444173573863413,0.30185894350111286,0.6298210901120939
Zm00001d009971,-0.16366254055617102,-1.0421343038403688,0.30185906571876864,0.6298210901120939
Zm00001d041215,0.35832447433317904,1.0443029788065357,0.3018639398814311,0.6298210901120939
Zm00001d018219,-0.3598132110444374,-1.0430735777667959,0.3018702341179804,0.6298210901120939
Zm00001d006109,-0.27651226084024216,-1.0470600322212027,0.3018712386347467,0.6298210901120939
Zm00001d034934,-0.20056245492824176,-1.0431710677616386,0.301880165062964,0.6298210901120939
Zm00001d048483,0.15517934823588142,1.0425439360128992,0.3019149656022144,0.6298330120568739
Zm00001d018439,-0.28171028586382274,-1.045614735559098,0.30204705456447434,0.6299589512167035
Zm00001d010995,-0.24309918912525763,-1.044063759763264,0.3020750675879025,0.6299589512167035
Zm00001d038197,0.4148551479433795,1.041845898739638,0.3020863435526556,0.6299589512167035
Zm00001d028756,0.25424533480637346,1.041738717637776,0.3021143106748391,0.6299589512167035
Zm00001d002817,0.1611276972998093,1.041857142375048,0.3021207956213848,0.6299589512167035
ENSRNA049477424,-0.4623890168280549,-1.0414671427767246,0.3022177756641369,0.6301004924158694
Zm00001d047840,-0.10505886545512935,-1.0411308478375025,0.30229233233664105,0.6301760018868475
Zm00001d053427,-0.2091916275999779,-1.0435551096995397,0.3023121967119503,0.6301760018868475
Zm00001d043323,0.14578399560795186,1.0408911130962604,0.3024019161995653,0.6303000741453093
Zm00001d028948,-0.23539563871911984,-1.0408084914504134,0.3024386954393856,0.6303000741453093
Zm00001d034479,0.34093741529654054,1.0413324875268453,0.30245904084436637,0.6303000741453093
Zm00001d032481,-0.21713634241031277,-1.0405723276782564,0.30255146488475154,0.6304177088842835
Zm00001d009108,0.2044291068027947,1.0404783842170453,0.3025892259558319,0.6304177088842835
Zm00001d008306,0.3523654883364995,1.0408093271278083,0.30260282932221494,0.6304177088842835
Zm00001d006254,0.16497247756386418,1.0421906752232006,0.3027031836735233,0.6305661124835472
Zm00001d044213,0.25241176357605655,1.0402160293228664,0.30276874877349214,0.6306420244268179
Zm00001d045257,-0.12156266429052134,-1.0420566560032887,0.30287202904999,0.6307477021531397
Zm00001d007067,-0.26563926092569723,-1.0406071128513525,0.30290555815013975,0.6307477021531397
Zm00001d000853,0.2176729974788642,1.0401400734592137,0.3029155276058492,0.6307477021531397
Zm00001d045381,-0.3349637685472784,-1.0400518857772252,0.3029359980785376,0.6307477021531397
Zm00001d012270,-0.25434031350511477,-1.0442029805355273,0.303004885580749,0.6308304771046571
Zm00001d040311,0.2788841991090374,1.0397253664200703,0.30309806986549614,0.630963815118963
Zm00001d021441,-0.20627313323814167,-1.0393185191206653,0.3031320180013658,0.6309738265694103
Zm00001d030532,-0.22586428572434136,-1.039428163899248,0.3032277350909459,0.63111239673773
Zm00001d044261,-0.39760479560136863,-1.0398564152111947,0.30326546863843595,0.6311302698603259
Zm00001d040108,0.16236059132805974,1.0410635983873782,0.3033355933796533,0.6311930260058163
Zm00001d049043,-0.22726263534618352,-1.0390214137740816,0.3033539217531417,0.6311930260058163
Zm00001d009617,-0.22285823604867883,-1.0391650985205985,0.30346056597680493,0.6313542559244556
Zm00001d018794,0.24993352835663707,1.0382108013301026,0.30367232954950407,0.6317069805443084
Zm00001d039162,0.11039381466884901,1.0386806272862577,0.3036884486684331,0.6317069805443084
Zm00001d035383,0.19065346444691833,1.037842423795433,0.30383277060851216,0.6319464811023651
Zm00001d017947,0.24277491568759402,1.0376948598897469,0.3038723327732503,0.6319680651048754
Zm00001d005358,-0.24350545191949724,-1.0412047381807241,0.30405607516995126,0.6322798526773354
Zm00001d042550,0.1709891178042272,1.0372271591479931,0.30413930497927977,0.6322798526773354
Zm00001d044330,0.2828074962213587,1.0373234410346794,0.304144485010342,0.6322798526773354
Zm00001d017954,0.265016801566509,1.0372174585938967,0.30415009090789247,0.6322798526773354
Zm00001d031764,-0.29396301262400115,-1.0372502614170862,0.3042207380326131,0.6322798526773354
Zm00001d017946,0.2386391749200305,1.0401966425682585,0.30422108301668255,0.6322798526773354
Zm00001d044845,-0.26359020088305485,-1.0400590200875108,0.304226645656468,0.6322798526773354
Zm00001d001978,-0.22486910601092003,-1.0392253689347362,0.30438154778199145,0.6325410782793899
Zm00001d021376,-0.29985721090739537,-1.041410774063233,0.30447942699507047,0.6326628941169516
Zm00001d018133,-0.2981421210187758,-1.0387229816784482,0.30449859991165,0.6326628941169516
Zm00001d001484,0.35966638571399845,1.0361315317144066,0.30462118429073715,0.6328568669895062
Zm00001d049367,-0.31558411160309296,-1.035959658396399,0.3046812913863595,0.632887054182361
Zm00001d022873,0.25911407316178603,1.0364117276717337,0.3046955793896108,0.632887054182361
Zm00001d045978,-0.22002027121269574,-1.035903957939598,0.3047233964581738,0.632887054182361
Zm00001d007464,0.4968151955302673,1.0356444425443132,0.30482407324496424,0.6329266973765616
Zm00001d006758,0.34161830063069054,1.0361825178197328,0.30482562542155406,0.6329266973765616
Zm00001d047023,-0.22387862793477664,-1.0379160731292791,0.30483323395839523,0.6329266973765616
Zm00001d012254,0.28207793653878,1.0373718502343878,0.3048594002788186,0.6329266973765616
Zm00001d035178,0.5771261711036666,1.0355736884627478,0.3049390610160717,0.6330313898228375
Zm00001d002425,0.21663252046433396,1.0359486939398257,0.30498799890745576,0.6330722899100889
Zm00001d035436,0.2699925956982814,1.035188809920122,0.3050391481657561,0.6331177719142416
Zm00001d039533,-0.2853973338480932,-1.035636990939646,0.3050688040747177,0.6331186393937068
