Gene,log2FC_RvS,t,p_welch,FDR_welch,p_wilcoxon,FDR_wilcoxon
Zm00001d033510,-0.18441826033724062,-1.0495678699576028,0.29790463272183415,0.5985094158278129,0.7582223542856987,0.8952803784122646
Zm00001d024679,0.26743496111878784,1.0475605570099933,0.29793102921803555,0.5985094158278129,0.2215302389156275,0.5186523725244889
Zm00001d017997,-0.3038178857275873,-1.0474451987901399,0.29795225081144633,0.5985094158278129,0.4547297526262566,0.7230132949092415
Zm00001d038359,-0.21597624218417888,-1.0482437040882604,0.29795236180755164,0.5985094158278129,0.4982821278467833,0.7513789133979278
Zm00001d033913,0.278023336937256,1.0484044883069648,0.2979586302828882,0.5985094158278129,0.16465969660579216,0.4503082937991694
Zm00001d046420,0.21031819219887438,1.0478164155424357,0.29797596676879584,0.5985094158278129,0.19913061472690052,0.4929660833767353
Zm00001d038158,0.1677954215007328,1.0474875616951174,0.2979853806321436,0.5985094158278129,0.29529593094017215,0.5952651357827674
Zm00001d012273,-0.1499740669194809,-1.0474077175709757,0.2980010020741166,0.5985094158278129,0.4337844555831579,0.708383755746433
Zm00001d020351,0.31114140731287643,1.0477285614918113,0.2980021783466202,0.5985094158278129,0.2602810719625589,0.5613112570737228
Zm00001d029473,-0.2474254645500249,-1.0507470298964503,0.2980419211465202,0.5985094158278129,0.4235245077244938,0.7008252858219615
Zm00001d011565,-0.18082926470595861,-1.0521183013844368,0.2980439568022643,0.5985094158278129,0.6099848603864306,0.8192911652901481
Zm00001d018388,0.2671703308798812,1.0471278680095928,0.2980811283217576,0.5985094158278129,0.3936093813355406,0.6796824197320411
Zm00001d018414,-0.29675647968487606,-1.0477862346447637,0.29811501458926654,0.5985094158278129,0.5855650570825668,0.8057845542746506
Zm00001d017837,-0.20510571798953858,-1.047178501305703,0.29812193627559735,0.5985094158278129,0.0557664251235559,0.2673972917682638
Zm00001d054106,0.21248059992820068,1.046934427271089,0.29816921490763143,0.5985094158278129,0.24212141255082453,0.541901505671892
Zm00001d033211,0.21591989339397255,1.0482207346441974,0.29817676078093863,0.5985094158278129,0.04309472199756451,0.23224816081016972
Zm00001d020053,-0.13553658828382664,-1.0487585513526174,0.29823996130472025,0.5985807880334055,0.4600537322797361,0.7260935509318809
Zm00001d025079,-0.22377430778692098,-1.0489034798919625,0.2983303438933635,0.5986105781733133,0.6793480775826631,0.854621697087956
Zm00001d040223,-0.243206767403163,-1.0466097174427733,0.298420833655364,0.5986105781733133,0.8328296676848403,0.9295924548478108
Zm00001d047728,0.2195882725501339,1.0463882136387603,0.29842687736763945,0.5986105781733133,0.2678024113985792,0.5694778961430652
Zm00001d011492,-0.10415637592945792,-1.0468388333383587,0.29844094113091696,0.5986105781733133,0.16465969660579216,0.4503082937991694
Zm00001d015291,-0.19781189218509299,-1.046484019533438,0.29845855071792504,0.5986105781733133,0.3557738040885756,0.647987715849442
Zm00001d036465,0.13123219315870938,1.046834715124982,0.2984979251623676,0.5986105781733133,0.10373128458116244,0.35933406436098086
Zm00001d010585,0.22829130374405793,1.0476155776400249,0.29849949780400786,0.5986105781733133,0.1259461491216777,0.39502287269420755
Zm00001d051258,0.27687618150402105,1.0462276453424282,0.29849977793834287,0.5986105781733133,0.09559323006226081,0.34586061884180375
Zm00001d014376,-0.1299216139264569,-1.0462396571643036,0.2985036031733369,0.5986105781733133,0.5795317748816637,0.8014037328876394
Zm00001d018075,0.19187308261881664,1.046660155251492,0.2986670704605719,0.5988829283964463,0.4927194655350008,0.7475196039161288
Zm00001d052472,0.2666852034104359,1.0457466156943205,0.2987185054555239,0.5989003299472743,0.3076382949472348,0.6072007691903585
Zm00001d021920,-0.23685348545411167,-1.0457237926414258,0.29873106418031353,0.5989003299472743,0.3160535817382474,0.6144571968899272
Zm00001d042362,-0.26527289452069835,-1.0452717881706084,0.29894171425909455,0.5992671616891717,0.4235245077244938,0.7008252858219615
Zm00001d007765,-0.3525713431304671,-1.0451910714760726,0.29897856721133753,0.5992765091963143,0.3650107616718683,0.6563646431857363
Zm00001d023680,-0.28328471959788226,-1.0452103877457914,0.29900172741096237,0.5992765091963143,0.2872544808583313,0.5880325702879851
Zm00001d022340,0.19798765690502246,1.0455085407044913,0.299031606303728,0.5992809257659348,0.41340797614006264,0.6935721945716987
Zm00001d014189,0.2210154723947888,1.0458678792999574,0.2990818924729207,0.5993227360184986,0.7053013909955342,0.867662556562737
Zm00001d007940,0.30027309151054027,1.0449742507902602,0.2991320456500992,0.5993227360184986,0.6223619762614154,0.8267868855193061
Zm00001d000556,0.258672203613453,1.0448132340450873,0.29914347756211346,0.5993227360184986,0.23511315487195095,0.5332712114378575
Zm00001d014626,-0.2203795277945293,-1.045028261748819,0.2991890639622688,0.5993227360184986,0.34668566642172116,0.6401578767541528
Zm00001d001900,-0.35935629733800756,-1.0449255925637297,0.29919085510113463,0.5993227360184986,0.41844824489121835,0.6970060226826493
Zm00001d017365,0.14338316923730965,1.0456355844614384,0.299330551291547,0.599483281091666,0.7448742128525816,0.8880419647145186
Zm00001d038022,0.2690331437981919,1.0453356640914817,0.2993434568216922,0.599483281091666,0.1517027094155336,0.4328024334234472
Zm00001d017777,-0.19485358735524816,-1.0446277870497858,0.2993548490981606,0.599483281091666,0.47623312060809175,0.7358082050408575
Zm00001d016438,0.26458083928674414,1.0446190348052955,0.2993940476866697,0.599483281091666,0.30142504989735885,0.602293811061863
Zm00001d003866,-0.32810358903072956,-1.0446236696315445,0.29940942481787974,0.599483281091666,0.43896784421056967,0.7121223927581417
Zm00001d017643,-0.16989718519804387,-1.0443678893496973,0.2994419834642278,0.599493039010206,0.45738739286336927,0.7260935509318809
Zm00001d042098,-0.23931007852026975,-1.0439893700949188,0.29953375788549713,0.5996121276140727,0.2117186830300024,0.5083783945810237
Zm00001d035312,0.13661507357853248,1.0445383280865088,0.29957838501972406,0.5996121276140727,0.34668566642172116,0.6401578767541528
Zm00001d020361,0.19737451429986486,1.0438190053597391,0.29960228508928344,0.5996121276140727,0.04985247993142865,0.2520442681380238
Zm00001d053172,0.3058463390963029,1.0439396558077978,0.2996122296473754,0.5996121276140727,0.1114187716708976,0.3726119045191686
Zm00001d036024,-0.3463221921028419,-1.0450397279628239,0.2996760775370484,0.5996844823017509,0.7649238342876699,0.8985386084227625
Zm00001d031684,0.11211603526725433,1.0434712363662908,0.2997728495227556,0.599760348638168,0.3246185864554013,0.6217860124816682
Zm00001d042453,-0.18672742326226732,-1.0434272541343665,0.2997870956016026,0.599760348638168,0.1870984540000914,0.4786095597067902
Zm00001d039657,0.20773180208869446,1.0435867935307424,0.29981475837622446,0.599760348638168,0.37914418619718193,0.6678044743707318
Zm00001d013642,-0.18240075809767653,-1.0440155556175315,0.2998247794406654,0.599760348638168,0.44944066063941257,0.719410708566369
Zm00001d006896,-0.17994275957416672,-1.045016682669066,0.29995793239954877,0.5999668518018203,0.5498115798052619,0.7835737757735383
Zm00001d018070,0.19792366239351944,1.0430085613829339,0.29998342590091015,0.5999668518018203,0.236851606584902,0.5364837540783962
Zm00001d022205,-0.1949300583715754,-1.044058511656015,0.30004098242111576,0.6000265453774327,0.5439589341698693,0.780679133119986
Zm00001d014698,-0.27192129690734523,-1.0433978794102503,0.30011810475952755,0.600125352337502,0.4034359417644492,0.6873329569604549
Zm00001d018954,0.13691834346354603,1.0440464821680466,0.3001643342189372,0.6001623724078362,0.5208626605412987,0.7654920626687445
Zm00001d027991,0.30439081702630366,1.0432119541548386,0.300214571280748,0.600202149691641,0.28328969569793416,0.5845583257712089
Zm00001d047228,0.16292489466801824,1.0428135685095934,0.30023966405559505,0.600202149691641,0.49549662857631716,0.7511540181455875
Zm00001d007027,-0.3291379820157996,-1.044698736392024,0.30029770715884413,0.6002627666221371,0.47623312060809175,0.7358082050408575
Zm00001d037297,-0.2884302537903696,-1.042155383590696,0.30036731425751406,0.6003464854100249,0.5095069010795092,0.7589504324121684
Zm00001d050917,0.23918348535547107,1.0428679007044719,0.3003987186857754,0.6003538398174232,0.12165246970779293,0.38899329283115003
Zm00001d027871,0.17638805740582164,1.0419606900100369,0.3004852116973254,0.6004712785247216,0.48719026209991023,0.7437164565041563
Zm00001d042652,-0.25444936291504117,-1.0429167820080096,0.30052315699214366,0.6004916897211293,0.6987794006209178,0.863662622205785
Zm00001d007075,0.14497478039026301,1.0420831902985164,0.30056544354055315,0.600520770845833,0.4235245077244938,0.7008252858219615
Zm00001d032170,0.1387865154881276,1.04322939090821,0.30062349564185253,0.6005732265564463,0.8259735197244247,0.9264286023056404
Zm00001d019275,-0.17817300761561394,-1.0415447943441458,0.30064716799999436,0.6005732265564463,0.48719026209991023,0.7437164565041563
Zm00001d046856,-0.2464650173612375,-1.0416811520608598,0.3007896659229484,0.6006608484423855,0.3839291679987328,0.6717519557081899
Zm00001d008975,-0.1988402794741404,-1.0438353196033605,0.30082762729189133,0.6006608484423855,0.8328296676848403,0.9295924548478108
Zm00001d002783,0.16593308832879206,1.0420831331107594,0.3008339871153081,0.6006608484423855,0.7716429610213833,0.9025146741901823
Zm00001d033945,0.22010302872270593,1.0412879760412004,0.300844747122747,0.6006608484423855,0.22824973503124857,0.5251853960648875
Zm00001d017682,-0.21935658955315152,-1.0412496169631984,0.30085113169426614,0.6006608484423855,0.24212141255082453,0.541901505671892
Zm00001d016410,0.18571101056418904,1.041123226213034,0.30085746569715127,0.6006608484423855,0.43896784421056967,0.7121223927581417
Zm00001d010615,0.2333639771695022,1.0411011512407884,0.3008894084558852,0.6006692404078305,0.3203173692293426,0.6185261559918125
Zm00001d034783,0.20155714644213174,1.0414493532924542,0.3010437926263769,0.6009220395954614,0.7415489370786972,0.8880419647145186
Zm00001d024347,0.20152365659288662,1.0410721091818644,0.30107572681361583,0.6009303888304948,0.23511315487195095,0.5332712114378575
Zm00001d032836,-0.22164550345546674,-1.040622645361944,0.30110992448619933,0.6009432539008442,0.7053013909955342,0.867662556562737
Zm00001d002797,-0.2696205131259144,-1.0412568534789697,0.3013002893890541,0.6012677602461135,0.7986863861095665,0.9145824962885539
Zm00001d014472,0.22543009720178508,1.040033517268815,0.3014890600183286,0.6015890255839372,0.08879611382475076,0.3338178904099224
Zm00001d036338,-0.18903106979885664,-1.0406152741519104,0.30163506936342566,0.6017964120514252,0.6537693908249148,0.8430133025023943
Zm00001d027308,0.11051059549732525,1.0405664627523066,0.30164857561679914,0.6017964120514252,0.7986863861095665,0.9145824962885539
Zm00001d022082,0.21467549497482197,1.0394492578262662,0.30171629856763765,0.601799411106619,0.17843296817282306,0.46833787791688614
Zm00001d015810,-0.1960820588977814,-1.0422179040888362,0.30175689964030605,0.601799411106619,0.5556950890854189,0.7875014043884595
Zm00001d005826,-0.20015990728864175,-1.0391492081103801,0.30178164323878737,0.601799411106619,0.3118272251724753,0.6100746958696043
Zm00001d016182,-0.2453521263193209,-1.0391144611169922,0.30183873098578085,0.601799411106619,0.42098188554299143,0.7008252858219615
Zm00001d006238,0.2022475822502594,1.0403631337576267,0.3018397336348612,0.601799411106619,0.09824712376093944,0.34996598419466735
ENSRNA049475223,-0.19167933054827513,-1.0391862336934186,0.3018462423436112,0.601799411106619,0.29529593094017215,0.5952651357827674
Zm00001d006409,0.17667058229021215,1.0421513195635805,0.30187080077328454,0.601799411106619,0.008329267131090444,0.09775715471904198
Zm00001d020941,0.23190568395590339,1.039528755284479,0.30187241172254997,0.601799411106619,0.48169474136806933,0.7397076753126852
Zm00001d034772,0.34775281568290084,1.0404001128071894,0.3019801992665392,0.6018940456981609,0.666510263724641,0.8477305874122394
Zm00001d052271,-0.1759891471377757,-1.0398251713951798,0.30199425754783743,0.6018940456981609,0.6411286382889307,0.8360230960802424
Zm00001d020134,-0.2764126539729874,-1.038626866523246,0.3020091870652319,0.6018940456981609,0.24568012181702115,0.5466458444128418
Zm00001d023434,-0.17768727146786834,-1.0399557759510505,0.30203106587957035,0.6018940456981609,0.41844824489121835,0.6970060226826493
Zm00001d007109,0.12113981338352986,1.0393055094045311,0.30209766474844924,0.6019713658289243,0.44157282413255006,0.7157049351621436
Zm00001d011680,0.15327130320427562,1.0386212577516276,0.30217172046141455,0.6020132328035981,0.5381374405675594,0.7772697530716337
Zm00001d049159,0.20816909019354224,1.0395705722251039,0.30217427853247936,0.6020132328035981,0.2037854690778803,0.49923866358325836
Zm00001d013228,-0.4841539094899576,-1.038127913410473,0.3022268836334,0.6020626438084309,0.0673537128970754,0.2904754628705976
Zm00001d028560,0.23991461516503243,1.0381055827768335,0.30227808867382006,0.6020943357081926,0.1567891045799387,0.43978125266502494
Zm00001d040725,0.22270321208433952,1.0379906440357636,0.30231212682061553,0.6020943357081926,0.16465969660579216,0.4503082937991694
Zm00001d021422,0.22732108675406737,1.0379994493731886,0.3023363048473147,0.6020943357081926,0.5498115798052619,0.7835737757735383
Zm00001d035463,-0.20933720523459998,-1.0378679847458352,0.30235401341511436,0.6020943357081926,0.17006971448991526,0.4576475205125668
Zm00001d045218,-0.22994016243528503,-1.0381240212975125,0.3024101725450162,0.6021507932220488,0.3743960720295568,0.6644678750699142
Zm00001d015118,-0.19992887552332883,-1.039013766122567,0.3024759732338206,0.6022264365948097,0.41340797614006264,0.6935721945716987
Zm00001d044328,-0.2166162315324911,-1.0384523529172367,0.30253374557423285,0.6022700985564273,0.2993726666166072,0.5990773239918689
Zm00001d013435,0.26152338164410394,1.0384765562809852,0.3025589815012314,0.6022700985564273,0.669710755042296,0.850832082290507
Zm00001d044421,0.2840159843162666,1.0374342462146915,0.30258134304033313,0.6022700985564273,0.24035572225088275,0.5407441880125314
Zm00001d037966,0.16986641951875336,1.0371312118024218,0.3026879327990385,0.6023882101780542,0.5439589341698693,0.780679133119986
Zm00001d008178,-0.20185984518340483,-1.0378911445993717,0.3026963200770023,0.6023882101780542,0.6038375838256795,0.8164022877223567
Zm00001d032867,-0.2100896377775623,-1.0379754248138908,0.30273976926219326,0.6023891731894002,0.5556950890854189,0.7875014043884595
Zm00001d037209,-0.4533619993410214,-1.0369976654099091,0.30276792346512943,0.6023891731894002,0.1114187716708976,0.3726119045191686
Zm00001d011211,-0.17595745190107148,-1.0370135498357953,0.3027802605058387,0.6023891731894002,0.2872544808583313,0.5880325702879851
Zm00001d026165,-0.22391433427548257,-1.037623782621435,0.302820403098193,0.6024136893604293,0.4982821278467833,0.7513789133979278
Zm00001d033951,-0.15039390238553763,-1.036782904122891,0.302900626671152,0.6025179285262838,0.36037370725596174,0.6521965948115834
Zm00001d008987,-0.25962495579604905,-1.036965049112635,0.3029311659376528,0.6025233275662656,0.41844824489121835,0.6970060226826493
Zm00001d008268,0.15916458811739886,1.0367688092969547,0.3029858187020883,0.6025442215397778,0.3160535817382474,0.6144571968899272
Zm00001d031157,0.33983254034066723,1.0364908501644738,0.3030145298350796,0.6025442215397778,0.3512111074451053,0.6443383309850301
Zm00001d021344,-0.25140611241145017,-1.0367234991052838,0.30303188314464624,0.6025442215397778,0.38875093073665634,0.6766891201102537
Zm00001d036679,-0.2500173130963774,-1.036809069310137,0.3030754986107116,0.6025442215397778,0.2529071937049543,0.553568419335599
Zm00001d012611,-0.29326759922500756,-1.0364315606810781,0.3030963199827599,0.6025442215397778,0.2602810719625589,0.5613112570737228
Zm00001d016704,-0.19294368457088762,-1.0373640081752642,0.30310862682334905,0.6025442215397778,0.4600537322797361,0.7260935509318809
Zm00001d031815,0.35299990691688965,1.0377860870208384,0.3031737983001374,0.6026184531293534,0.1593803031260248,0.4433167737817522
Zm00001d047020,-0.10012476774858747,-1.037716129466111,0.30324634215258567,0.6027073238157036,0.17282418341449057,0.46093544373166384
Zm00001d017717,0.15163003066349567,1.0361465059716244,0.3033202157396366,0.6027988208173725,0.1517027094155336,0.4328024334234472
Zm00001d049020,-0.318286541054436,-1.036753529733165,0.3034473800046611,0.602996197726065,0.7249959821488824,0.877680046819025
Zm00001d042575,0.32707159117233653,1.035523703648284,0.30347628764875084,0.602998305445591,0.2793621476065479,0.580603507464458
Zm00001d027921,0.2669686017324495,1.0362669205343962,0.30350514923525057,0.6030003212716869,0.42607609393434676,0.704132774025364
Zm00001d036416,0.14403390926345327,1.0351137360935632,0.3036296772143061,0.6031680099568155,0.4441866341016586,0.715975686678377
Zm00001d030048,-0.1761023569361173,-1.0367526065272203,0.3036452607619491,0.6031680099568155,0.3557738040885756,0.647987715849442
Zm00001d051203,0.1452742926040651,1.0351121527824354,0.30374130330593296,0.6033034472378163,0.5381374405675594,0.7772697530716337
Zm00001d013381,0.12745295766490883,1.0358895724638615,0.30384158247119575,0.6034472738541019,0.4982821278467833,0.7513789133979278
Zm00001d029997,0.24937590291291967,1.03452248728191,0.30389799915822385,0.6035039686144699,0.1529623709898489,0.4359367177433783
Zm00001d033893,0.17197721657066833,1.0367868241043199,0.30395459854438156,0.6035610157615808,0.9020070095642144,0.960750604284481
Zm00001d029468,-0.26519303239727954,-1.0346833161778262,0.30409165641462094,0.6037778037779389,0.3557738040885756,0.647987715849442
Zm00001d047186,0.30226986723906535,1.0346881851755616,0.30421600602274407,0.6039693219415513,0.3034867807545636,0.6030191549329528
Zm00001d040883,0.17169763261130777,1.033947876743607,0.30424905564048554,0.6039795609496768,0.6348467770793798,0.832141168939279
Zm00001d046465,0.13611643030328602,1.0347351767786053,0.3043067826474573,0.604038781872586,0.4600537322797361,0.7260935509318809
Zm00001d048191,-0.34737458437577207,-1.033338214362012,0.30444723101384813,0.6042621760196029,0.4927194655350008,0.7475196039161288
Zm00001d016036,0.2121380578926657,1.0337640730754365,0.3044991966835595,0.604309926219943,0.20851901907176995,0.5041615496851392
Zm00001d020953,0.21991371616369992,1.0344114655160233,0.3045477319024108,0.6043315943419271,0.05982584600622768,0.27440560673985476
Zm00001d016486,0.19877875494548247,1.0330768604135574,0.30458020885201686,0.6043315943419271,0.31818079655657194,0.6180379412124155
Zm00001d022048,-0.1890681213545098,-1.0349073365323231,0.3046027799545345,0.6043315943419271,0.666510263724641,0.8477305874122394
Zm00001d042550,0.13806795169795927,1.0333408949937188,0.30462174897211297,0.6043315943419271,0.7118451091066671,0.8709624812179777
Zm00001d009657,0.24639732480040433,1.034716198946653,0.30469503205396636,0.6044216035266203,0.12378478012100301,0.39210585557931527
Zm00001d027502,0.2709301121867176,1.032881278554523,0.30473606808603854,0.6044476338128678,0.5208626605412987,0.7654920626687445
Zm00001d002939,0.20215757406288426,1.0331672447883204,0.30478059081320236,0.6044545425441645,0.5498115798052619,0.7835737757735383
Zm00001d001399,-0.26785911554216757,-1.032629867708733,0.3047953796083741,0.6044545425441645,0.18417608347783876,0.4750624075794068
Zm00001d012852,-0.20363458142438073,-1.0356546136769431,0.3048313576322259,0.6044705327992875,0.6729172550709903,0.850832082290507
Zm00001d053001,-0.204636946985278,-1.0324797337844633,0.3048892813070825,0.6045282867957096,0.4547297526262566,0.7230132949092415
Zm00001d043982,0.4843246792672655,1.0327827416401034,0.3049163179266066,0.6045282867957096,0.48719026209991023,0.7437164565041563
Zm00001d025738,0.12476321822448372,1.0332298865209146,0.30506575547476106,0.6047691906115972,0.6825722974158819,0.8579301444302012
Zm00001d044495,-0.2272069105860579,-1.0343895726641443,0.30518441245645733,0.6049490358231533,0.05747717622068393,0.26951294367316797
Zm00001d010698,0.3373804198606125,1.031952863238387,0.30526744029242797,0.6050443765573547,0.3421975239742411,0.6365385434359777
Zm00001d016841,-0.2563812516890024,-1.0318463197830388,0.3052883928265289,0.6050443765573547,0.08395830418697418,0.3241278514645639
Zm00001d017276,-0.09408639636656946,-1.0321215044439511,0.3054249495683314,0.6052596191042965,0.8707524917574143,0.9477869938933874
Zm00001d034875,0.285867894001815,1.0319800766417035,0.3054909509607356,0.6053350157488807,0.8742161800852433,0.9484581974831333
Zm00001d018976,0.2164226944507459,1.0317490514300995,0.30556381181719805,0.6053407549870056,0.2182241576796602,0.5151450899809618
Zm00001d015123,-0.0993865373420677,-1.031018219349686,0.30558889658200417,0.6053407549870056,0.3936093813355406,0.6796824197320411
Zm00001d052409,-0.30431928828400956,-1.0308171657011604,0.3056237786104984,0.6053407549870056,0.29529593094017215,0.5952651357827674
Zm00001d034035,0.2311528725596661,1.0321941948282825,0.30563101643836255,0.6053407549870056,0.028532150474224503,0.18587099469580548
Zm00001d028972,0.1213333445506341,1.0308038720228387,0.30565619284869966,0.6053407549870056,0.1154276035793953,0.37853541237440946
Zm00001d046225,0.4406284258517428,1.0314084571490105,0.3056710616254986,0.6053407549870056,0.5855650570825668,0.8057845542746506
Zm00001d018275,0.22152086893119582,1.0308380437184748,0.30571189725356623,0.6053407549870056,0.09472146360297805,0.34339503982234837
Zm00001d032601,-0.23184577441574583,-1.030602075320394,0.30574369252480776,0.6053407549870056,0.3118272251724753,0.6100746958696043
Zm00001d052224,0.13076512173910437,1.0305503946483916,0.3057454436728955,0.6053407549870056,0.3743960720295568,0.6644678750699142
Zm00001d026517,-0.19747177418260087,-1.0311082023194256,0.30588400079417427,0.6055597141339413,0.4600537322797361,0.7260935509318809
Zm00001d049346,-0.1597466564606993,-1.0354780743859215,0.30603297842504895,0.6057992608845424,0.5855650570825668,0.8057845542746506
Zm00001d020740,0.21343647061717308,1.0298515245339521,0.306132405802801,0.605937328591335,0.3936093813355406,0.6796824197320411
Zm00001d036468,0.27832669163066504,1.0301571370008122,0.30615869179448585,0.605937328591335,0.11340923465041991,0.3760164702373592
Zm00001d013421,0.24055474725651127,1.029607545395131,0.3062423184686462,0.6060474469128189,0.22824973503124857,0.5251853960648875
Zm00001d007543,0.2074166935459396,1.030427366778245,0.30647933982684644,0.6064610823915318,0.18857241736934682,0.4818463176694628
Zm00001d031863,0.20055167155024645,1.0289539974078619,0.306566195997928,0.6065089177583448,0.08239393962961482,0.3216701595977855
Zm00001d037663,0.20746528343034143,1.0295779090579817,0.30657325986137446,0.6065089177583448,0.06349766028846605,0.2821047057625039
Zm00001d002451,-0.29293999461466136,-1.0304744715803147,0.30664567588496205,0.6065089177583448,0.3512111074451053,0.6443383309850301
Zm00001d037932,0.2641014576985904,1.0294760297841719,0.3066556070109782,0.6065089177583448,0.9929829011624712,0.9956036366982522
Zm00001d017598,0.23409085883849712,1.0296885584100954,0.30667199959281516,0.6065089177583448,0.8950466688466316,0.9574342027962734
Zm00001d024602,0.21556759526484282,1.0288621316270796,0.30668643049828975,0.6065089177583448,0.4441866341016586,0.715975686678377
Zm00001d050393,-0.22955706204330184,-1.0291256645397437,0.3067085068152084,0.6065089177583448,0.23511315487195095,0.5332712114378575
Zm00001d028548,0.2897015871050379,1.0306044722698005,0.30674521882195194,0.6065089177583448,0.7184101195358701,0.8751872139763561
Zm00001d042281,0.2367709451413864,1.0284565818226903,0.3067555956077118,0.6065089177583448,0.34668566642172116,0.6401578767541528
Zm00001d005814,0.26346290822297336,1.02999901362915,0.3068029892097082,0.6065472407876401,0.29529593094017215,0.5952651357827674
Zm00001d047667,0.21672692772537028,1.0288567744784851,0.3068499608785285,0.6065847227372335,0.1075206265405599,0.3668849112999187
ENSRNA049478822,-0.22756110454072176,-1.0278869996988524,0.3070909868104928,0.6070057716471393,0.4337844555831579,0.708383755746433
Zm00001d024772,0.32556080614537386,1.0275404501701562,0.3071637996908503,0.6070754221297683,0.3936093813355406,0.6796824197320411
Zm00001d011790,-0.24202846118933818,-1.0279863955410837,0.3071822942770791,0.6070754221297683,0.3839291679987328,0.6717519557081899
Zm00001d008327,0.30161286555717925,1.0280351516572928,0.3072537482040883,0.6071492864460993,0.4735150888182884,0.7358082050408575
Zm00001d009140,0.20306587345023208,1.0272764374704992,0.30727574721357725,0.6071492864460993,0.12703780144846302,0.39787048778782447
Zm00001d032955,0.17762462769904186,1.0273456063015622,0.3073682199707537,0.6072385354735392,0.36037370725596174,0.6521965948115834
Zm00001d032457,0.2971007353980655,1.027321892937051,0.30737700135427465,0.6072385354735392,0.0912979191413202,0.33690612492947297
Zm00001d052218,0.17954314762987478,1.0271542181189774,0.3074103201799451,0.6072489575968373,0.1114187716708976,0.3726119045191686
Zm00001d019260,0.21974511382137618,1.027040092884842,0.30750161880878124,0.607312299083943,0.3160535817382474,0.6144571968899272
Zm00001d000001,0.364712265066915,1.0277464197658917,0.3075298136084789,0.607312299083943,0.4708056105205918,0.7329660428652595
Zm00001d006235,0.25074449560902856,1.0272396363554461,0.3075417131926088,0.607312299083943,0.20535455038340467,0.5005343802343815
Zm00001d040409,0.21914162021979422,1.0270248294504738,0.30755457059917424,0.607312299083943,0.1504509635337384,0.4328024334234472
Zm00001d021452,-0.24530735716494956,-1.0265264198603032,0.3076419362644517,0.6074294235315434,0.22824973503124857,0.5251853960648875
Zm00001d010120,-0.1693266861034921,-1.0269897002502821,0.30768423265424255,0.607457546854027,0.5795317748816637,0.8014037328876394
Zm00001d007477,0.1866115430655324,1.0263647326223735,0.30773433177880144,0.6075010684965053,0.29125654657251376,0.5914723116835049
Zm00001d034630,-0.2741554854054793,-1.0261846537715957,0.307865052400005,0.6076869813563721,0.29529593094017215,0.5952651357827674
Zm00001d028369,0.2268021402614151,1.026253290782126,0.3079183031584876,0.6076869813563721,0.1259461491216777,0.39502287269420755
Zm00001d014126,-0.20749419272172898,-1.0261389358939799,0.3079358944779139,0.6076869813563721,0.5410442755876288,0.780679133119986
Zm00001d031179,0.288200271824417,1.0274394007796053,0.3079677831315995,0.6076869813563721,0.04985247993142865,0.2520442681380238
Zm00001d048428,-0.16640220754475177,-1.0279034191327652,0.3079913032282722,0.6076869813563721,0.3118272251724753,0.6100746958696043
Zm00001d020345,-0.2544161915127585,-1.0257042022255534,0.3080136908816563,0.6076869813563721,0.7448742128525816,0.8880419647145186
Zm00001d009690,0.23400963132615993,1.025690141614564,0.30804597957981855,0.6076869813563721,0.2793621476065479,0.580603507464458
Zm00001d005429,-0.30400629971056836,-1.0256155218800278,0.3080530153481526,0.6076869813563721,0.22995206023850534,0.5284846011891949
Zm00001d027699,-0.18077165105106907,-1.0287806905054404,0.3080927324563401,0.6077099679914,0.8742161800852433,0.9484581974831333
Zm00001d014925,-0.32199251408744,-1.0256112256031396,0.3082147071198266,0.6078951879016965,0.3936093813355406,0.6796824197320411
Zm00001d008228,0.24183091118381572,1.025253703659455,0.3083480864914733,0.6080590741805628,0.3203173692293426,0.6185261559918125
Zm00001d038578,0.1925175731733093,1.0252154582685018,0.30841128183086874,0.6080590741805628,0.07858625460616987,0.31298634490380767
Zm00001d027975,0.16210978019689504,1.025578137203392,0.30842258440520715,0.6080590741805628,0.5038780186629115,0.7556599914209214
Zm00001d043117,0.23417804953691546,1.0253905244286,0.30842905820361116,0.6080590741805628,0.22487205636026886,0.5217937750134228
Zm00001d014584,-0.11156183383713358,-1.0248416775438243,0.30843820406388206,0.6080590741805628,0.3936093813355406,0.6796824197320411
Zm00001d016061,0.17878777320064443,1.0258070347472878,0.30849589313603076,0.6080726638559356,0.32895722640027003,0.6251197701159673
Zm00001d046236,0.23180454506378068,1.0246627617425605,0.3085012600499357,0.6080726638559356,0.32895722640027003,0.6251197701159673
Zm00001d023813,0.2203691354923465,1.0247546426309393,0.30860890211894465,0.6082294681426802,0.21658447793196245,0.5151450899809618
Zm00001d002027,0.2867681549892618,1.025185320493197,0.30884776252804486,0.6086448352550312,0.11954898990717555,0.3853973243188893
Zm00001d034799,0.29918647900662165,1.024455966711595,0.308986667886164,0.6088488942725006,0.23859912460624888,0.5375182526241898
Zm00001d044253,-0.3507739721823464,-1.02468596123752,0.3090075435510659,0.6088488942725006,0.48719026209991023,0.7437164565041563
Zm00001d041707,-0.24418794049462056,-1.024083382934528,0.30904043886133853,0.6088583079886657,0.4235245077244938,0.7008252858219615
Zm00001d034978,0.3500763076340845,1.0239681854501301,0.30907567739498903,0.6088723360908926,0.47623312060809175,0.7358082050408575
